,Longitude,Latitude,Crime,ethnicity,Legislation_simplified,Gender,Age range
16099,-0.00644,51.376056,0,White,Criminal Evidence Act,Male,18-24
16100,-0.05791,51.528321,1,Asian,Drugs,Male,18-24
16101,-0.05791,51.528321,0,Asian,Drugs,Male,18-24
16102,-0.158605,51.366083,1,White,Public Order Act,Male,over 34
16103,-0.181301,51.610107,0,Asian,Drugs,Male,10-17
16104,-0.089764,51.437857,0,Not stated,Drugs,Male,18-24
16105,-0.124473,51.625435,0,White,Drugs,Male,10-17
16106,,,0,Not stated,Drugs,Male,18-24
16107,,,1,Not stated,Drugs,Male,10-17
16108,,,1,Asian,Drugs,Male,18-24
16109,-0.12415,51.624854,0,White,Drugs,Male,18-24
16110,-0.00644,51.376056,0,Not stated,Criminal Evidence Act,Male,Not stated
16111,,,0,Other,Drugs,Male,over 34
16112,-0.069327,51.525974,1,White,Drugs,Male,18-24
16113,-0.109006,51.38442,0,Not stated,Criminal Evidence Act,Male,10-17
16114,0.091539,51.485572,0,Not stated,Drugs,Male,over 34
16115,0.091539,51.485572,0,Not stated,Drugs,Female,over 34
16116,,,0,Not stated,Drugs,Male,Not stated
16117,,,0,White,Drugs,Male,18-24
16118,0.092999,51.485672,0,Not stated,Drugs,Male,25-34
16119,0.092999,51.485672,0,Black,Drugs,Male,25-34
16120,0.092518,51.486184,0,Not stated,Drugs,Male,25-34
16121,0.092999,51.485672,0,Asian,Drugs,Male,25-34
16122,-0.059457,51.605485,0,White,Criminal Evidence Act,Male,25-34
16123,-0.059457,51.605485,1,Other,Criminal Evidence Act,Male,25-34
16124,-0.128902,51.511715,1,White,Drugs,Male,25-34
16125,-0.174947,51.630259,0,Asian,Drugs,Male,25-34
16126,-0.059457,51.605485,0,White,Criminal Evidence Act,Male,18-24
16127,-0.174947,51.630259,0,Not stated,Drugs,Male,25-34
16128,-0.134883,51.424861,1,Not stated,Criminal Evidence Act,Male,over 34
16129,,,0,Asian,Drugs,Male,25-34
16130,,,0,White,Drugs,Male,over 34
16131,-0.113968,51.462583,1,Black,Criminal Evidence Act,Male,25-34
16132,-0.193353,51.601561,1,White,Drugs,Male,25-34
16133,-0.193353,51.601561,0,Not stated,Drugs,Male,25-34
16134,-0.174947,51.630259,0,Not stated,Drugs,Male,25-34
16135,-0.028442,51.525321,0,Not stated,Criminal Evidence Act,Male,25-34
16136,-0.066574,51.531054,1,Black,Criminal Evidence Act,Male,over 34
16137,,,0,White,Criminal Evidence Act,Male,25-34
16138,-0.120498,51.491806,0,Mixed,Criminal Evidence Act,Male,18-24
16139,-0.30933,51.570566,0,Asian,Drugs,Male,25-34
16140,-0.192018,51.37342,1,White,Drugs,Male,over 34
16141,,,0,Asian,Drugs,Male,Not stated
16142,,,0,White,Drugs,Female,18-24
16143,-0.371288,51.536733,0,Black,Drugs,Male,Not stated
16144,0.118635,51.392332,0,White,Drugs,Male,over 34
16145,0.118635,51.392332,0,White,Drugs,Male,over 34
16146,-0.218855,51.519186,0,Not stated,Criminal Evidence Act,Male,25-34
16147,,,0,White,Drugs,Male,18-24
16148,-0.088227,51.506338,0,Not stated,Criminal Evidence Act,Male,18-24
16149,,,0,Black,Drugs,Male,18-24
16150,-0.132129,51.530777,0,Not stated,Drugs,Male,18-24
16151,-0.022078,51.447256,0,Not stated,Criminal Evidence Act,Male,Not stated
16152,-0.114389,51.505458,0,White,Criminal Evidence Act,Male,18-24
16153,-0.131179,51.509962,0,Black,Drugs,Male,18-24
16154,-0.306892,51.600817,1,Asian,Drugs,Male,25-34
16155,-0.167107,51.490179,0,White,Drugs,Male,18-24
16156,0.104791,51.396071,0,White,Drugs,Male,over 34
16157,0.102878,51.402625,0,White,Drugs,Male,over 34
16158,0.033037,51.597633,1,White,Drugs,Male,over 34
16159,-0.134959,51.50915,1,White,Criminal Evidence Act,Male,25-34
16160,-0.165757,51.526676,0,Not stated,Criminal Evidence Act,Male,18-24
16161,-0.073155,51.578014,0,Black,Criminal Evidence Act,Male,25-34
16162,-0.23085,51.486014,0,Asian,Drugs,Male,over 34
16163,-0.064765,51.570313,0,Not stated,Drugs,Female,10-17
16164,-0.367663,51.533661,0,White,Criminal Evidence Act,Male,18-24
16165,0.097333,51.374136,0,Black,Drugs,Male,25-34
16166,-0.367663,51.533661,0,Not stated,Criminal Evidence Act,Male,Not stated
16167,-0.064765,51.570313,0,Mixed,Drugs,Male,25-34
16168,-0.367663,51.533661,0,White,Criminal Evidence Act,Male,25-34
16169,0.015469,51.58925,1,Asian,Criminal Evidence Act,Male,25-34
16170,0.034419,51.534841,0,Asian,Drugs,Male,25-34
16171,0.078076,51.543932,1,Black,Drugs,Male,Not stated
16172,-0.064765,51.570313,0,Not stated,Drugs,Female,10-17
16173,0.023412,51.409115,0,Asian,Drugs,Male,18-24
16174,0.023445,51.400751,0,Not stated,Drugs,Male,18-24
16175,-0.288625,51.578566,1,Not stated,Drugs,Male,25-34
16176,-0.00952,51.531116,0,Black,Criminal Evidence Act,Male,10-17
16177,0.025707,51.551673,1,White,Criminal Evidence Act,Male,over 34
16178,0.025707,51.551673,1,White,Criminal Evidence Act,Male,25-34
16179,0.035468,51.537664,0,Not stated,Drugs,Male,25-34
16180,-0.087963,51.535712,0,Black,Drugs,Male,18-24
16181,-0.075152,51.502015,0,Not stated,Criminal Evidence Act,Male,Not stated
16182,0.022581,51.419947,0,White,Drugs,Male,10-17
16183,0.025707,51.551673,1,White,Criminal Evidence Act,Male,25-34
16184,0.022581,51.419947,1,White,Drugs,Male,10-17
16185,-0.076414,51.502152,1,White,Criminal Evidence Act,Male,18-24
16186,-0.275344,51.514949,1,Black,Criminal Evidence Act,Male,over 34
16187,0.078076,51.543932,0,Not stated,Drugs,Male,18-24
16188,,,0,White,Drugs,Male,25-34
16189,0.114853,51.390755,0,White,Drugs,Male,over 34
16190,0.148494,51.561242,0,White,Criminal Evidence Act,Female,18-24
16191,0.009937,51.496244,1,Black,Criminal Evidence Act,Male,10-17
16192,,,0,White,Criminal Evidence Act,Male,25-34
16193,-0.135464,51.511595,0,Black,Criminal Evidence Act,Male,18-24
16194,,,0,Not stated,Criminal Evidence Act,Male,25-34
16195,-0.117391,51.501136,1,Not stated,Criminal Evidence Act,Male,18-24
16196,-0.166083,51.429139,0,White,Criminal Evidence Act,Male,over 34
16197,-0.242692,51.60124,1,Other,Criminal Evidence Act,Male,25-34
16198,-0.196742,51.500269,1,Asian,Drugs,Male,25-34
16199,-0.12245,51.472351,0,Not stated,Criminal Evidence Act,Male,over 34
16200,0.070161,51.55891,0,Not stated,Criminal Evidence Act,Male,over 34
16201,0.147133,51.564819,1,White,Drugs,Male,18-24
16202,0.070161,51.55891,0,Not stated,Criminal Evidence Act,Male,Not stated
16203,-0.390716,51.433059,0,White,Drugs,Male,25-34
16204,0.070161,51.55891,1,Asian,Criminal Evidence Act,Male,25-34
16205,-0.013745,51.529785,0,Asian,Drugs,Male,Not stated
16206,-0.199187,51.504416,1,Not stated,Drugs,Not stated,Not stated
16207,-0.199126,51.505584,0,Asian,Criminal Evidence Act,Male,25-34
16208,-0.411772,51.445261,1,Not stated,Criminal Evidence Act,Male,over 34
16209,-0.17967,51.521578,0,Asian,Drugs,Male,25-34
16210,-0.237421,51.519538,0,Asian,Drugs,Male,18-24
16211,-0.196742,51.500269,0,Other,Drugs,Male,25-34
16212,-0.055528,51.558506,0,Black,Criminal Evidence Act,Male,over 34
16213,0.107278,51.408895,0,Not stated,Drugs,Male,25-34
16214,-0.095962,51.493973,1,Not stated,Drugs,Male,over 34
16215,-0.039807,51.598,1,White,Drugs,Male,25-34
16216,-0.0809,51.486606,0,White,Drugs,Male,25-34
16217,-0.116056,51.459766,0,Black,Drugs,Male,over 34
16218,-0.116056,51.459766,0,Not stated,Drugs,Female,Not stated
16219,0.078076,51.543932,1,Black,Drugs,Male,Not stated
16220,0.024983,51.528853,0,White,Criminal Evidence Act,Male,over 34
16221,-0.068892,51.547837,0,White,Criminal Evidence Act,Female,over 34
16222,-0.366132,51.468059,1,Black,Criminal Evidence Act,Male,18-24
16223,0.021681,51.531122,0,Black,Drugs,Male,over 34
16224,0.021681,51.531122,0,White,Drugs,Male,25-34
16225,-0.084569,51.487052,0,White,Drugs,Male,25-34
16226,0.019775,51.530741,0,Black,Drugs,Male,over 34
16227,-0.130583,51.516769,0,White,Criminal Evidence Act,Male,18-24
16228,-0.085312,51.552153,0,Black,Drugs,Male,10-17
16229,,,0,Not stated,Drugs,Male,18-24
16230,-0.122175,51.461501,1,Not stated,Drugs,Male,over 34
16231,,,0,Not stated,Drugs,Female,18-24
16232,-0.068892,51.547837,1,Not stated,Criminal Evidence Act,Male,over 34
16233,-0.114552,51.462737,0,White,Drugs,Female,over 34
16234,-0.398478,51.532755,0,Asian,Drugs,Male,over 34
16235,-0.398478,51.532755,0,Asian,Drugs,Male,over 34
16236,0.044059,51.535986,0,Other,Drugs,Male,25-34
16237,0.026211,51.460694,1,Other,Criminal Evidence Act,Male,18-24
16238,-0.106263,51.529409,0,Not stated,Criminal Evidence Act,Male,10-17
16239,-0.10674,51.530406,0,Black,Criminal Evidence Act,Male,10-17
16240,-0.417886,51.506905,0,Black,Criminal Evidence Act,Male,18-24
16241,0.07791,51.538377,0,White,Drugs,Male,25-34
16242,0.076225,51.537786,0,White,Drugs,Male,over 34
16243,0.07791,51.538377,0,White,Drugs,Male,over 34
16244,-0.254381,51.542281,0,Black,Drugs,Male,over 34
16245,,,0,White,Drugs,Male,25-34
16246,0.07791,51.538377,0,White,Criminal Evidence Act,Male,over 34
16247,0.154696,51.535562,0,Black,Criminal Evidence Act,Male,10-17
16248,-0.39715,51.531972,0,Asian,Drugs,Male,25-34
16249,-0.249816,51.546251,1,White,Drugs,Male,over 34
16250,-0.069488,51.604931,0,Black,Drugs,Male,over 34
16251,-0.116408,51.455419,0,Black,Drugs,Male,over 34
16252,,,0,White,Drugs,Male,18-24
16253,0.080059,51.53744,0,White,Drugs,Male,over 34
16254,0.080059,51.53744,0,Asian,Criminal Evidence Act,Male,over 34
16255,0.080059,51.53744,0,White,Criminal Evidence Act,Male,18-24
16256,0.080059,51.53744,0,Not stated,Criminal Evidence Act,Not stated,Not stated
16257,-0.116056,51.459766,0,Black,Drugs,Male,over 34
16258,-0.116056,51.459766,0,White,Drugs,Female,over 34
16259,0.080059,51.53744,0,White,Criminal Evidence Act,Male,over 34
16260,,,0,Not stated,Drugs,Male,18-24
16261,-0.001294,51.44961,1,White,Drugs,Male,over 34
16262,-0.151257,51.542266,0,White,Criminal Evidence Act,Male,18-24
16263,-0.323452,51.509873,0,White,Drugs,Male,18-24
16264,-0.151082,51.54408,0,Not stated,Criminal Evidence Act,Not stated,Not stated
16265,-0.057321,51.534382,0,White,Drugs,Female,over 34
16266,-0.24911,51.506018,1,Black,Criminal Evidence Act,Male,25-34
16267,-0.052084,51.646485,0,Not stated,Drugs,Male,over 34
16268,-0.086169,51.493895,0,Not stated,Drugs,Male,over 34
16269,0.051069,51.540531,0,White,Criminal Evidence Act,Male,25-34
16270,0.051069,51.540531,1,White,Criminal Evidence Act,Male,over 34
16271,-0.073116,51.561179,1,Asian,Drugs,Male,10-17
16272,-0.208288,51.489116,0,White,Drugs,Female,25-34
16273,0.051069,51.540531,0,White,Criminal Evidence Act,Male,25-34
16274,-0.305536,51.510731,0,Not stated,Drugs,Male,over 34
16275,0.044312,51.465002,0,White,Criminal Evidence Act,Male,18-24
16276,-0.323452,51.509873,0,Black,Drugs,Male,over 34
16277,0.078698,51.534469,0,White,Drugs,Male,over 34
16278,-0.163926,51.355888,0,Black,Drugs,Male,Not stated
16279,-0.128186,51.507378,1,Black,Criminal Evidence Act,Male,18-24
16280,-0.140306,51.551221,1,Black,Criminal Evidence Act,Male,over 34
16281,,,1,White,Drugs,Male,18-24
16282,-0.163926,51.355888,0,Black,Drugs,Male,Not stated
16283,-0.104801,51.375575,0,Not stated,Criminal Evidence Act,Male,25-34
16284,-0.22478,51.550317,0,White,Criminal Evidence Act,Male,25-34
16285,-0.01296,51.428541,1,White,Criminal Evidence Act,Male,25-34
16286,-0.131232,51.518182,0,White,Drugs,Female,over 34
16287,-0.208244,51.524024,0,Not stated,Drugs,Male,25-34
16288,0.115435,51.556798,0,White,Criminal Evidence Act,Male,over 34
16289,0.21796,51.607701,0,Black,Drugs,Male,over 34
16290,,,1,Black,Drugs,Male,18-24
16291,,,0,Not stated,Criminal Evidence Act,Male,over 34
16292,,,0,Black,Criminal Evidence Act,Male,18-24
16293,,,0,White,Criminal Evidence Act,Male,18-24
16294,0.022164,51.431348,0,White,Drugs,Male,over 34
16295,,,0,White,Drugs,Male,over 34
16296,-0.065312,51.500288,0,White,Drugs,Female,10-17
16297,-0.170301,51.420788,0,White,Drugs,Male,over 34
16298,-0.009573,51.547097,0,Mixed,Criminal Evidence Act,Male,10-17
16299,,,0,Black,Drugs,Male,18-24
16300,0.022164,51.431348,0,White,Drugs,Male,25-34
16301,0.13592,51.571247,1,Black,Drugs,Male,18-24
16302,-0.111683,51.552769,0,Not stated,Criminal Evidence Act,Male,10-17
16303,-0.065597,51.650611,0,Not stated,Criminal Evidence Act,Male,Not stated
16304,0.146894,51.456765,0,White,Criminal Evidence Act,Male,10-17
16305,-0.096869,51.422703,0,White,Drugs,Male,over 34
16306,,,0,White,Drugs,Male,25-34
16307,-0.200135,51.492408,1,Not stated,Criminal Evidence Act,Male,25-34
16308,-0.0174,51.525638,0,White,Drugs,Female,10-17
16309,-0.084613,51.489085,0,Black,Drugs,Male,over 34
16310,,,1,White,Drugs,Male,25-34
16311,0.005066,51.419691,1,White,Criminal Evidence Act,Male,25-34
16312,0.005066,51.419691,1,Mixed,Criminal Evidence Act,Female,over 34
16313,-0.0174,51.525638,0,Black,Drugs,Female,18-24
16314,0.130856,51.464117,1,White,Drugs,Male,over 34
16315,-0.117189,51.528047,0,White,Drugs,Male,over 34
16316,0.060301,51.554937,0,White,Drugs,Male,over 34
16317,0.060301,51.554937,0,White,Drugs,Female,over 34
16318,0.060301,51.554937,0,White,Drugs,Male,25-34
16319,0.060301,51.554937,0,White,Drugs,Male,over 34
16320,0.001662,51.545107,1,Black,Criminal Evidence Act,Male,25-34
16321,-0.016218,51.450961,1,White,Drugs,Male,over 34
16322,-0.117189,51.528047,1,Other,Drugs,Male,over 34
16323,0.090792,51.487492,0,White,Drugs,Male,over 34
16324,-0.08481,51.487479,0,Black,Drugs,Male,over 34
16325,-0.027037,51.39395,0,Not stated,Drugs,Male,10-17
16326,-0.067792,51.648606,0,Other,Criminal Evidence Act,Male,18-24
16327,0.090792,51.487492,0,Not stated,Drugs,Female,over 34
16328,0.144799,51.454744,0,Black,Criminal Evidence Act,Male,10-17
16329,-0.086625,51.537345,0,Asian,Criminal Evidence Act,Male,over 34
16330,0.090792,51.487492,0,Not stated,Drugs,Male,over 34
16331,0.181112,51.592529,0,Black,Firearms,Female,over 34
16332,,,1,Asian,Drugs,Male,18-24
16333,-0.076001,51.548898,1,Black,Drugs,Male,25-34
16334,-0.076001,51.548898,0,Black,Drugs,Male,over 34
16335,,,0,Asian,Drugs,Male,18-24
16336,,,0,Asian,Drugs,Male,18-24
16337,,,0,Asian,Drugs,Male,18-24
16338,,,0,Asian,Drugs,Male,18-24
16339,-0.130583,51.516769,0,Black,Drugs,Male,25-34
16340,-0.424684,51.48234,1,Black,Drugs,Male,18-24
16341,,,0,White,Drugs,Male,25-34
16342,-0.259725,51.610846,1,Black,Drugs,Male,18-24
16343,,,0,White,Criminal Evidence Act,Male,10-17
16344,-0.259725,51.610846,0,Black,Drugs,Male,18-24
16345,,,0,White,Criminal Evidence Act,Female,25-34
16346,-0.259725,51.610846,0,Black,Drugs,Male,25-34
16347,,,0,White,Criminal Evidence Act,Male,25-34
16348,,,0,White,Criminal Evidence Act,Female,over 34
16349,-0.097145,51.479739,0,Black,Drugs,Male,over 34
16350,0.204543,51.538215,0,Not stated,Drugs,Female,18-24
16351,0.204543,51.538215,1,White,Drugs,Male,18-24
16352,-0.100706,51.49316,0,Black,Drugs,Female,over 34
16353,0.09229,51.501656,1,White,Drugs,Female,10-17
16354,0.080458,51.588232,1,Black,Criminal Evidence Act,Male,10-17
16355,0.090792,51.487492,0,Not stated,Drugs,Female,25-34
16356,-0.169427,51.522507,0,Black,Drugs,Male,18-24
16357,-0.097145,51.479739,0,White,Drugs,Male,over 34
16358,,,0,Black,Drugs,Male,Not stated
16359,,,0,Mixed,Drugs,Male,25-34
16360,-0.080478,51.527164,0,Black,Criminal Evidence Act,Male,25-34
16361,-0.07489,51.393622,1,White,Criminal Evidence Act,Male,over 34
16362,-0.06599,51.525793,1,White,Criminal Evidence Act,Male,18-24
16363,-0.165791,51.518296,1,Not stated,Criminal Evidence Act,Male,18-24
16364,,,0,White,Criminal Evidence Act,Male,over 34
16365,,,0,White,Criminal Evidence Act,Male,over 34
16366,-0.049442,51.528118,1,White,Drugs,Male,over 34
16367,-0.420027,51.505423,0,Asian,Drugs,Male,over 34
16368,-0.078592,51.419842,0,Not stated,Drugs,Male,over 34
16369,0.121119,51.494753,0,White,Drugs,Male,10-17
16370,,,1,Asian,Drugs,Male,18-24
16371,-0.073388,51.461159,1,Black,Criminal Evidence Act,Male,25-34
16372,-0.137184,51.533015,1,Black,Criminal Evidence Act,Male,10-17
16373,-0.102374,51.535893,0,White,Drugs,Male,25-34
16374,,,0,Not stated,Criminal Evidence Act,Male,25-34
16375,0.141421,51.554114,0,White,Criminal Evidence Act,Male,18-24
16376,0.141421,51.554114,0,White,Criminal Evidence Act,Male,25-34
16377,-0.09398,51.493491,0,Not stated,Drugs,Male,25-34
16378,-0.438455,51.526514,1,Black,Criminal Evidence Act,Male,over 34
16379,-0.433351,51.479902,0,White,Drugs,Male,over 34
16380,-0.089159,51.535723,0,Black,Criminal Evidence Act,Male,Not stated
16381,-0.114064,51.467243,1,Black,Criminal Evidence Act,Male,18-24
16382,7.1e-05,51.499272,1,White,Drugs,Male,over 34
16383,-0.224693,51.500651,0,White,Drugs,Male,over 34
16384,0.016969,51.399954,0,Other,Criminal Evidence Act,Male,18-24
16385,0.016969,51.399954,0,White,Criminal Evidence Act,Male,25-34
16386,,,0,White,Criminal Evidence Act,Male,over 34
16387,-0.278962,51.562733,1,Not stated,Drugs,Male,10-17
16388,-0.469385,51.514224,1,White,Drugs,Male,10-17
16389,-0.469385,51.514224,0,Not stated,Drugs,Male,Not stated
16390,-0.469385,51.514224,0,White,Drugs,Male,Not stated
16391,-0.341854,51.580104,0,Not stated,Drugs,Male,Not stated
16392,-0.109074,51.461524,0,Black,Criminal Evidence Act,Male,10-17
16393,,,0,Asian,Criminal Evidence Act,Male,over 34
16394,-0.157925,51.63671,0,White,Drugs,Male,18-24
16395,-0.113107,51.455196,0,Not stated,Drugs,Male,18-24
16396,-0.127272,51.484694,0,Not stated,Criminal Evidence Act,Male,over 34
16397,0.13896,51.457927,0,White,Drugs,Male,18-24
16398,-0.115876,51.461004,0,Not stated,Drugs,Female,25-34
16399,0.011956,51.56333,1,Other,Criminal Evidence Act,Male,10-17
16400,-0.113107,51.455196,0,Black,Drugs,Male,18-24
16401,,,0,White,Drugs,Male,over 34
16402,0.053506,51.538915,1,White,Drugs,Male,25-34
16403,-0.100216,51.493521,1,White,Drugs,Female,over 34
16404,-0.191399,51.427033,0,White,Drugs,Male,25-34
16405,-0.002342,51.547532,0,Asian,Drugs,Male,25-34
16406,-0.002028,51.54187,0,White,Criminal Evidence Act,Male,Not stated
16407,-0.041393,51.531914,0,Black,Criminal Evidence Act,Male,18-24
16408,-0.097776,51.356478,0,Not stated,Drugs,Male,10-17
16409,-0.100216,51.493521,0,White,Drugs,Male,over 34
16410,-0.100216,51.493521,0,White,Drugs,Male,over 34
16411,-0.149998,51.551248,0,Black,Drugs,Male,10-17
16412,,,0,White,Drugs,Male,18-24
16413,-0.341854,51.580104,0,Black,Drugs,Male,Not stated
16414,-0.149998,51.551248,0,Not stated,Drugs,Male,10-17
16415,-0.095822,51.435771,0,Black,Criminal Evidence Act,Male,25-34
16416,-0.425027,51.537592,0,Black,Drugs,Male,25-34
16417,-0.280007,51.564475,1,Black,Drugs,Female,10-17
16418,0.062039,51.492246,0,Not stated,Criminal Evidence Act,Male,10-17
16419,0.080458,51.588232,1,Not stated,Criminal Evidence Act,Male,10-17
16420,-0.425027,51.537592,0,Not stated,Drugs,Male,25-34
16421,-0.16513,51.454376,1,White,Criminal Evidence Act,Male,over 34
16422,,,0,Black,Drugs,Male,over 34
16423,0.12233,51.506862,0,Black,Criminal Evidence Act,Male,10-17
16424,0.12233,51.506862,0,Mixed,Criminal Evidence Act,Male,10-17
16425,-0.366132,51.468059,1,White,Criminal Evidence Act,Male,25-34
16426,-0.111306,51.463242,1,Black,Criminal Evidence Act,Male,18-24
16427,0.12233,51.506862,0,Black,Criminal Evidence Act,Male,10-17
16428,,,1,White,Criminal Evidence Act,Male,over 34
16429,-0.076007,51.546371,0,White,Criminal Evidence Act,Male,over 34
16430,-0.419026,51.481463,0,Not stated,Drugs,Male,Not stated
16431,-0.4075,51.444385,1,Not stated,Criminal Evidence Act,Male,25-34
16432,-0.097776,51.356478,0,Asian,Drugs,Male,10-17
16433,0.001481,51.541963,1,White,Criminal Evidence Act,Male,10-17
16434,-0.097674,51.379039,0,Not stated,Criminal Evidence Act,Male,18-24
16435,-0.097674,51.379039,0,Not stated,Criminal Evidence Act,Male,25-34
16436,-0.059046,51.409322,1,White,Criminal Evidence Act,Male,18-24
16437,-0.174776,51.601022,1,Black,Drugs,Male,over 34
16438,,,1,Black,Drugs,Male,25-34
16439,0.12233,51.506862,0,Black,Criminal Evidence Act,Male,10-17
16440,,,0,White,Drugs,Female,25-34
16441,0.000255,51.548207,0,Not stated,Drugs,Female,over 34
16442,,,1,White,Drugs,Male,Not stated
16443,0.082375,51.54015,1,White,Drugs,Male,25-34
16444,0.082375,51.54015,0,White,Drugs,Male,25-34
16445,-0.122206,51.548028,0,White,Drugs,Male,18-24
16446,-0.122206,51.548028,0,White,Drugs,Male,10-17
16447,-0.122206,51.548028,0,White,Drugs,Male,10-17
16448,,,0,White,Drugs,Male,18-24
16449,-0.145769,51.494538,0,Not stated,Criminal Evidence Act,Male,over 34
16450,0.078807,51.485268,0,Mixed,Drugs,Male,18-24
16451,0.076658,51.485522,1,Mixed,Drugs,Male,18-24
16452,-0.124342,51.52764,1,White,Drugs,Male,25-34
16453,-0.04956,51.455477,0,Mixed,Criminal Evidence Act,Male,10-17
16454,0.078807,51.485268,0,Not stated,Criminal Evidence Act,Male,Not stated
16455,-0.113055,51.392894,1,Asian,Drugs,Male,25-34
16456,0.082375,51.54015,0,Asian,Drugs,Male,Not stated
16457,0.06871,51.491301,1,Black,Drugs,Male,18-24
16458,-0.10328,51.378653,0,Asian,Drugs,Male,Not stated
16459,0.06871,51.491301,0,Black,Drugs,Male,18-24
16460,-0.032316,51.580555,0,Asian,Drugs,Male,18-24
16461,0.048812,51.45138,0,White,Criminal Evidence Act,Female,10-17
16462,-0.070437,51.51539,0,White,Drugs,Male,over 34
16463,0.080059,51.53744,0,Not stated,Drugs,Male,over 34
16464,-0.04214,51.521549,1,Asian,Drugs,Male,18-24
16465,-0.04214,51.521549,0,Not stated,Drugs,Male,10-17
16466,0.06871,51.491301,0,Black,Drugs,Male,18-24
